Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,LastSeasonRank,PromotedMatchup,WinnerOdd,DrawOdd,Venue,Result
M Clattenburg,Sat,0.0,0,-5.6,-1.8000000000000005,-1.8000000000000005,0.0999999999999996,0.5,0.3,-0.9,-0.7,-0.5,-0.5,-4.0,-2.0,-0.1999999999999999,-0.2,0.0999999999999999,-0.2999999999999999,0.0,4.0,-0.7,-0.3999999999999999,-30.0,-30.0,-1.0,-10.0,20.0,-5.0,-4,-8,-4,-5.340000000000003,13,0,2.59,3.6,Villa Park,L
J Moss,Sat,0.0,0,-0.7000000000000011,0.7000000000000002,-0.7000000000000002,-1.4000000000000004,-0.6000000000000001,0.0,-0.5,-0.7000000000000002,-0.1999999999999999,-0.5,-3.0,-2.0,-0.5,-0.3999999999999999,-0.6000000000000001,-0.7,-1.0,1.0,-0.1,-0.1,0.0,0.0,-1.0,-10.0,-10.0,0.0,-4,-4,-4,-4.0,7,0,1.4500000000000002,4.0,London Stadium,W
L Probert,Tue,0.0,0,-3.0,1.0,-1.5999999999999996,0.2999999999999989,0.1999999999999999,0.1,0.0,0.7,-0.1999999999999999,-1.7,2.0,24.0,0.0999999999999999,0.0999999999999999,0.0999999999999999,-1.1,0.0,12.0,0.8999999999999999,1.7999999999999998,30.0,60.0,0.0,30.0,60.0,0.0,7,6,6,6.340000000000003,-5,0,-4.93,4.2,Emirates Stadium,D
M Clattenburg,Tue,-1.0,0,0.200000000000001,-0.0999999999999996,1.2000000000000002,0.8000000000000007,0.5,0.1,-0.6,0.7,-0.1999999999999999,-0.7,-4.0,14.0,-0.5,-0.0999999999999999,0.2,-0.5,-4.0,7.0,-0.6,0.7,-20.0,30.0,0.0,-20.0,10.0,0.0,-2,1,3,0.6700000000000017,11,1,-1.4,3.4,Boleyn Ground,W
M Oliver,Sat,-1.0,1,0.6999999999999993,-0.6000000000000001,-0.4000000000000003,3.1,0.5,-0.1,0.4999999999999999,0.5,-0.6000000000000001,-1.2,11.0,17.0,0.8999999999999999,0.7,0.6000000000000001,0.7999999999999999,2.0,-2.0,0.6000000000000001,0.6000000000000001,20.0,20.0,0.0,20.0,20.0,0.0,-4,-3,-4,-3.6700000000000017,3,0,-1.95,3.5,Villa Park,L
M Salisbury,Sat,0.0,0,1.200000000000001,0.0999999999999996,-1.7000000000000002,1.0999999999999996,-0.5,-0.1,0.6000000000000001,0.1999999999999999,-0.3,-0.3999999999999999,9.0,6.0,0.3,-0.1,-0.3999999999999999,-0.1999999999999999,4.0,-2.0,0.5,0.4,0.0,0.0,-1.0,50.0,40.0,6.0,-3,1,-3,-1.6599999999999966,3,0,-1.0999999999999996,3.4,Selhurst Park,L
J Moss,Sun,0.0,0,3.3999999999999986,2.5,1.7000000000000002,-0.5,0.0,0.2,0.4000000000000001,0.8999999999999999,0.1999999999999999,-0.1999999999999999,2.0,11.0,-0.5,-0.0999999999999999,-0.1999999999999999,-0.3999999999999999,-4.0,2.0,0.2000000000000001,0.9000000000000001,10.0,30.0,0.0,0.0,30.0,-3.0,7,8,3,6.0,-5,0,-6.5600000000000005,4.75,Emirates Stadium,W
C Kavanagh,Sat,0.0,0,-6.0,-2.3000000000000003,-2.9,3.0,0.5000000000000002,-0.1,-0.3999999999999999,-0.3,0.0,-1.1,-4.0,8.0,0.0,-0.2,0.2999999999999999,-0.5,2.0,8.0,-0.2999999999999998,0.6000000000000001,-10.0,10.0,0.0,-10.0,40.0,-3.0,-2,-2,-6,-3.3299999999999983,6,0,0.2999999999999998,3.4,Falmer Stadium,D
P Dowd,Sat,0.0,0,7.800000000000001,2.7,-0.9000000000000004,-1.9000000000000004,0.4000000000000001,-0.1,1.2000000000000002,0.8,-0.7,-0.9,19.0,17.0,0.3,-0.0999999999999999,0.2,-0.1,4.0,3.0,1.8,1.4,70.0,60.0,5.0,40.0,20.0,5.0,10,11,13,11.340000000000003,-10,0,-10.71,6.0,Etihad Stadium,W
L Mason,Wed,0.0,0,4.6,2.2,1.2999999999999998,0.8999999999999986,-0.5999999999999999,0.0,0.7,0.8,0.1,-0.5999999999999999,6.0,14.0,0.6000000000000001,-0.2,0.7,-0.1999999999999999,8.0,9.0,0.7,1.1,30.0,40.0,4.0,10.0,30.0,4.0,9,14,9,10.670000000000002,-22,-1,-17.84,8.5,Stamford Bridge,D
R Jones,Wed,0.0,0,0.200000000000001,0.7000000000000002,-1.2000000000000002,-1.3999999999999986,0.3,-0.1,-0.2,-0.4,-0.3,0.5,1.0,-9.0,0.0999999999999999,-0.0999999999999999,-0.2999999999999999,0.3,2.0,-6.0,0.1,-0.5,10.0,-10.0,0.0,-10.0,-30.0,1.0,-1,-1,0,-0.6599999999999966,8,1,0.3700000000000001,3.3,Craven Cottage,D
M Atkinson,Sat,0.0,1,-1.200000000000001,-0.3999999999999999,-2.2,-3.200000000000001,0.1,0.0999999999999999,-0.1999999999999999,-0.1,-0.4000000000000001,-0.9000000000000001,2.0,8.0,0.1999999999999999,-0.0999999999999999,0.0999999999999999,-0.0999999999999999,3.0,2.0,0.0,0.3999999999999999,0.0,20.0,-1.0,0.0,0.0,-1.0,4,2,8,4.670000000000002,1,0,-3.2,3.75,Swansea.com Stadium,D
C Pawson,Sat,0.0,0,-1.0,-1.4,-0.5,2.1999999999999997,1.0,0.1,-1.1,-0.3999999999999999,1.1,1.0,-22.0,-14.0,-0.5,0.3999999999999999,-0.3,0.3999999999999999,-9.0,-7.0,-1.5,-0.5,-50.0,-10.0,-1.0,-50.0,-30.0,-11.0,-6,-3,-6,-5.0,5,0,3.0,4.2,London Stadium,L
A Taylor,Mon,0.0,-1,1.200000000000001,-0.1000000000000005,1.2000000000000002,-0.5,-0.2000000000000001,-0.2,-0.5999999999999999,-0.4,0.1,-0.2999999999999998,-7.0,-1.0,-0.3,0.2,-0.1999999999999999,0.0,-5.0,-2.0,-0.6000000000000001,-0.2999999999999998,-30.0,-20.0,1.0,0.0,10.0,1.0,1,-2,-4,-1.6700000000000017,-6,0,0.8999999999999999,3.6,Turf Moor,L
A Madley,Sat,1.0,3,-4.1,-0.2000000000000001,-0.5,1.3000000000000007,0.8,-0.1,-0.3,-0.0999999999999998,0.2,0.7,-5.0,-8.0,-0.0999999999999999,0.3,-0.5,0.6000000000000001,-4.0,-11.0,-0.8000000000000003,-0.7999999999999998,-30.0,-30.0,0.0,-20.0,-20.0,0.0,0,-3,-3,-2.0,3,0,0.6000000000000001,3.3,Villa Park,L
A Taylor,Sat,-1.0,-4,-0.5000000000000009,-0.5,1.5,1.0999999999999996,0.2999999999999998,-0.1,0.0999999999999999,-0.4,0.2999999999999998,-0.7,-2.0,3.0,0.0999999999999999,0.0999999999999999,0.0,-0.8,0.0,8.0,0.2999999999999999,0.4,10.0,10.0,0.0,10.0,20.0,0.0,0,-1,-3,-1.3400000000000034,-2,0,0.3999999999999999,3.1,Carrow Road,L
N Swarbrick,Sun,0.0,-3,0.1999999999999993,0.7999999999999998,0.6000000000000005,0.3000000000000007,0.2999999999999998,-0.1,-0.7,-0.5,0.5,-0.1999999999999997,-12.0,-3.0,-0.3,0.0,-0.4,0.0,-3.0,-4.0,-0.5,-0.6,-20.0,-20.0,0.0,-10.0,-20.0,0.0,2,-2,-4,-1.3299999999999983,-1,0,-1.4500000000000002,3.6,DW Stadium,D
D Coote,Sat,1.0,0,-2.3000000000000007,-2.2,0.0,-1.3999999999999986,-0.7,0.1,-0.4,-0.3,0.6000000000000001,0.3999999999999999,-10.0,-7.0,-0.0999999999999999,0.1999999999999999,-0.2,0.1999999999999999,-3.0,-4.0,0.0,0.0999999999999998,0.0,0.0,2.0,0.0,10.0,2.0,-3,-3,-2,-2.6700000000000017,6,0,0.6000000000000001,3.3,Turf Moor,L
M Dean,Sun,0.0,-1,-0.6999999999999993,-1.0,0.2999999999999998,-1.1999999999999993,-1.3000000000000005,0.0,-1.1,0.0,0.1999999999999999,1.1,-13.0,-11.0,-0.2,0.3,0.2,0.7000000000000001,-5.0,-5.0,-0.8999999999999999,-0.5,-30.0,0.0,0.0,-30.0,-50.0,-1.0,-4,-2,-4,-3.3299999999999983,4,0,-0.2000000000000001,3.5,Molineux Stadium,L
A Marriner,Sat,0.0,0,-2.299999999999999,-0.7000000000000002,3.0,0.3000000000000007,1.1,-0.1,0.0,0.1999999999999999,0.0,-0.8,0.0,10.0,0.0,0.0,0.1,-0.6000000000000001,0.0,7.0,-0.1,0.3,-10.0,10.0,0.0,10.0,10.0,0.0,5,4,5,4.670000000000002,-15,0,-5.47,4.33,Old Trafford,L
A Taylor,Sat,0.0,-2,-3.1999999999999997,-0.9000000000000004,-1.5,1.8000000000000007,0.8,-0.1,-0.3,0.0,1.1,-0.1,-14.0,1.0,0.0,0.0999999999999999,0.3,0.0,-1.0,3.0,-1.0,-0.4000000000000001,-30.0,-10.0,-2.0,-40.0,-20.0,-4.0,-6,-3,-3,-4.0,4,0,0.8700000000000001,3.4,Selhurst Park,L
S Attwell,Sat,0.0,-1,-1.9000000000000004,-0.6999999999999997,-0.0999999999999996,-0.7000000000000011,-0.3,0.1,-0.6000000000000001,-0.0999999999999999,0.1,0.0,-7.0,-1.0,-0.1,-0.2,0.3999999999999999,-0.7000000000000001,1.0,11.0,-0.2,0.0999999999999999,10.0,10.0,0.0,-40.0,-10.0,0.0,-4,-2,0,-2.0,4,1,1.0999999999999996,3.4,Carrow Road,L
R Madley,Wed,0.0,-1,4.6,2.3000000000000003,1.6999999999999995,-2.700000000000001,0.0,-0.1,0.5,1.1,-0.5999999999999999,0.0,11.0,11.0,0.1999999999999999,-0.0999999999999999,0.9000000000000001,-0.3,3.0,12.0,0.8,0.7,30.0,30.0,0.0,20.0,10.0,0.0,7,7,6,6.670000000000002,-11,0,-5.47,4.33,Goodison Park,D
A Marriner,Sat,0.0,-2,4.699999999999999,1.1999999999999993,-0.0999999999999996,-0.5999999999999996,0.0,0.1,0.1,-0.3,0.0,-0.5,1.0,2.0,0.0,-0.2999999999999999,-0.0999999999999999,-0.5,3.0,4.0,0.3,0.0999999999999998,10.0,0.0,1.0,10.0,10.0,3.0,6,5,0,3.6700000000000017,-11,0,-4.08,4.0,Anfield,W
M Dean,Sat,0.0,-3,0.0999999999999996,0.5999999999999996,0.2000000000000001,4.700000000000001,-0.1999999999999999,0.0,0.3999999999999999,1.0,-0.3,-0.4,7.0,14.0,0.0,0.1,0.5,-0.6,-1.0,11.0,0.4000000000000001,0.4000000000000001,10.0,10.0,0.0,20.0,20.0,3.0,6,3,6,5.0,-9,0,-10.67,5.25,Old Trafford,W
L Mason,Tue,1.0,-7,-1.799999999999999,-0.9000000000000004,1.0,-1.0,0.5,0.0,0.0,1.2000000000000002,-0.1999999999999999,-0.7,2.0,19.0,0.2,0.1,0.6,-0.1999999999999999,1.0,8.0,0.3999999999999999,1.4,10.0,50.0,0.0,20.0,40.0,0.0,4,8,7,6.340000000000003,4,0,-7.05,4.6,Stamford Bridge,W
A Taylor,Tue,0.0,0,-4.6,-2.0,-2.5,0.1999999999999993,0.7000000000000002,0.0,-0.5,-0.5,1.3,0.1,-18.0,-6.0,-0.4,0.8,-0.1999999999999999,0.3,-12.0,-5.0,-1.8,-0.6000000000000001,-70.0,-30.0,-2.0,-40.0,0.0,-10.0,-10,-6,-8,-8.0,5,0,6.0,4.5,The Hawthorns,D
R Madley,Sun,0.0,4,-5.800000000000001,-4.5,-0.6999999999999993,-1.4000000000000004,-0.7,0.0,-1.1,-0.3999999999999999,0.2999999999999998,-0.5,-14.0,1.0,-0.4999999999999999,0.1999999999999999,0.0,0.0999999999999999,-7.0,-1.0,-1.2000000000000002,-0.1,-50.0,-10.0,0.0,-20.0,10.0,1.0,-2,-4,-7,-4.340000000000003,3,0,2.05,3.75,St Mary's Stadium,D
G Scott,Mon,0.0,0,0.0,1.0,0.2000000000000001,1.4000000000000004,-0.7000000000000002,0.2,-0.3,-0.7999999999999998,0.8999999999999999,0.5,-12.0,-13.0,-0.3,0.3,0.0999999999999999,0.3,-6.0,-2.0,-0.7999999999999998,-1.0,-30.0,-40.0,0.0,-20.0,-20.0,-2.0,-1,-4,-2,-2.3299999999999983,9,0,1.75,3.5,Selhurst Park,D
C Foy,Sun,0.0,0,3.3000000000000007,0.7999999999999998,2.9000000000000004,2.1999999999999997,0.6000000000000001,-0.3,0.5999999999999999,-0.1,0.0999999999999999,-0.4999999999999999,5.0,4.0,0.1999999999999999,0.1999999999999999,0.0,-0.2,0.0,2.0,0.7,0.4000000000000001,30.0,20.0,1.0,10.0,0.0,0.0,-3,0,-3,-2.0,1,0,-0.8999999999999999,3.4,Boleyn Ground,W
C Kavanagh,Mon,0.0,1,2.0,1.0,0.7999999999999998,1.0,-0.1999999999999999,0.0,0.3999999999999999,0.4000000000000001,-0.3999999999999999,-0.5,8.0,9.0,0.0,-0.2999999999999999,0.2,-0.3999999999999999,3.0,6.0,0.0,0.7999999999999998,0.0,30.0,0.0,0.0,20.0,-2.0,4,5,3,4.0,-12,0,-4.8100000000000005,5.0,Stamford Bridge,W
M Atkinson,Sat,0.0,-2,-0.0999999999999996,0.7000000000000002,-1.8999999999999997,0.4000000000000003,0.9,-0.1,-0.6000000000000001,0.1999999999999999,-0.3999999999999999,-0.7000000000000002,-2.0,9.0,-0.0999999999999999,0.0,0.0,-0.4,-1.0,4.0,-0.3,0.6,-20.0,20.0,-1.0,10.0,20.0,-1.0,-2,-4,-1,-2.3299999999999983,6,0,-0.6000000000000001,3.29,Bet365 Stadium,L
C Pawson,Sat,0.0,0,-2.5,-1.1999999999999995,-2.9000000000000004,-0.200000000000001,-0.1999999999999999,0.0,-0.2,0.5,-0.1999999999999999,-0.2999999999999998,0.0,8.0,0.0999999999999999,0.0,0.3999999999999999,-0.1,1.0,5.0,-0.3,0.5,-10.0,10.0,0.0,-10.0,30.0,1.0,-3,-4,-3,-3.3299999999999983,6,1,-0.3799999999999999,3.25,Kirklees Stadium,W
M Jones,Sat,0.0,-1,3.0,1.9000000000000004,2.0,-0.6000000000000014,-1.1,0.1,0.4,0.6000000000000001,-1.5,-1.5,19.0,21.0,0.0,-0.5,0.3,0.0,5.0,3.0,1.2,1.0,40.0,30.0,1.0,40.0,40.0,4.0,5,3,0,2.6700000000000017,-9,0,-7.6,5.0,Goodison Park,D
S Attwell,Sat,0.0,0,0.5,-0.0999999999999996,2.3000000000000003,-0.1999999999999993,1.0,0.2,0.4000000000000001,0.1,0.1,-0.8999999999999999,3.0,10.0,-0.0999999999999999,0.3999999999999999,0.0,-0.3,-5.0,3.0,0.0,0.7000000000000001,0.0,20.0,0.0,0.0,30.0,2.0,1,5,6,4.0,-9,-1,-2.25,3.6,King Power Stadium,L
R Madley,Sat,1.0,-5,-1.200000000000001,0.2000000000000001,1.3999999999999997,-0.2999999999999989,-0.0999999999999998,-0.1,-0.3,-0.2999999999999998,0.0,-0.4999999999999999,-3.0,2.0,0.1999999999999999,0.0,0.5000000000000001,0.0,2.0,5.0,-0.1,0.4000000000000001,-10.0,10.0,-1.0,10.0,20.0,-1.0,-1,-1,-3,-1.6700000000000017,6,0,-1.4500000000000002,3.6,Anfield,W
R Madley,Sat,0.0,1,2.0,1.0,-1.1999999999999995,1.0999999999999996,0.2999999999999998,-0.1,0.9999999999999998,1.5,-1.0,-1.2,20.0,27.0,0.2,-0.3,0.6000000000000001,-0.3,5.0,9.0,1.5,1.6,60.0,60.0,12.0,30.0,40.0,12.0,4,5,7,5.340000000000003,1,0,-12.75,6.5,Stamford Bridge,W
J Moss,Sun,0.0,2,0.0,1.0,-1.4,0.200000000000001,-0.2000000000000001,0.0,0.4,0.2,-0.4999999999999999,-0.3999999999999999,9.0,6.0,0.1,-0.1999999999999999,-0.2,-0.1999999999999999,3.0,0.0,0.7,0.7000000000000001,20.0,30.0,1.0,30.0,10.0,5.0,0,0,2,0.6599999999999966,-2,0,-0.6299999999999999,3.4,Turf Moor,L
C Pawson,Sat,0.0,1,0.1000000000000014,1.4,0.4000000000000003,1.8000000000000007,-0.1,0.0,0.2999999999999998,-0.1999999999999999,-0.9000000000000001,0.5,12.0,-7.0,0.6000000000000001,-1.0,0.0999999999999999,0.5,16.0,-4.0,0.6000000000000001,0.1999999999999999,20.0,10.0,0.0,20.0,0.0,0.0,4,1,-2,1.0,-7,-1,-3.39,4.33,St Mary's Stadium,W
M Dean,Sat,0.0,0,-2.4000000000000004,0.5,0.0,-1.8000000000000007,-0.4000000000000001,0.0,-0.0999999999999998,0.9000000000000001,0.5999999999999999,0.0999999999999998,-7.0,8.0,0.1999999999999999,0.2,0.4,0.0999999999999999,0.0,3.0,-0.5,0.3999999999999999,-20.0,20.0,0.0,-10.0,0.0,0.0,-1,0,2,0.3299999999999983,2,0,-1.75,3.6,Dean Court,D
S Attwell,Sun,0.0,5,-0.5,-1.4,-0.2999999999999998,1.8999999999999984,-0.7000000000000002,0.1,-1.5,-0.7999999999999999,0.2000000000000001,-0.8999999999999999,-17.0,1.0,-0.3,-0.1,0.0,-0.6000000000000001,-2.0,6.0,-1.7,-0.0999999999999998,-60.0,0.0,0.0,-50.0,-10.0,0.0,-2,-4,-8,-4.659999999999997,4,0,1.85,3.5,Bramall Lane,L
K Friend,Sun,0.0,2,-5.300000000000001,-1.0999999999999996,-2.9000000000000004,1.200000000000001,0.8000000000000003,0.1,-0.2,-0.3999999999999999,0.2999999999999998,0.2999999999999998,-5.0,-7.0,-0.2,0.2,-0.0999999999999999,-0.1,-4.0,0.0,-0.3999999999999999,-0.7,-10.0,-20.0,-1.0,-20.0,-30.0,-2.0,-6,-9,-8,-7.659999999999997,5,0,5.55,4.5,Bramall Lane,L
S Attwell,Sat,0.0,-2,2.0,0.4000000000000003,0.7999999999999998,3.1,-0.1,-0.1,-0.3,0.5,-1.2000000000000002,-0.9000000000000001,9.0,14.0,-0.3999999999999999,-0.6000000000000001,-0.0999999999999999,-0.5,2.0,4.0,0.5,0.6,20.0,20.0,0.0,10.0,20.0,0.0,1,0,-2,-0.3299999999999983,-5,0,-3.8,3.9,Selhurst Park,W
P Tierney,Sat,0.0,-3,5.0,2.3999999999999995,3.3000000000000003,-0.9000000000000004,-1.3,-0.2,0.9,2.1,-1.4,-1.1,23.0,32.0,0.0999999999999999,-0.7000000000000001,1.1,-0.4,8.0,15.0,1.9,2.6,70.0,90.0,0.0,50.0,80.0,-1.0,9,7,9,8.329999999999998,-12,0,-11.78,6.5,Anfield,W
R East,Tue,-1.0,0,-2.0,0.0,-0.2999999999999998,0.5,0.2999999999999998,0.0,0.4,0.7,-0.7999999999999998,-0.8999999999999999,12.0,16.0,0.0,-1.1,0.3,-0.7999999999999999,11.0,11.0,1.1,1.2999999999999998,30.0,40.0,0.0,50.0,50.0,0.0,5,2,1,2.6599999999999966,-9,-1,-3.28,4.0,Vicarage Road,W
D Coote,Sat,0.0,0,-0.0999999999999996,-0.7000000000000002,0.7999999999999998,-2.0,-0.1999999999999999,0.0,-0.1999999999999999,0.1999999999999999,0.3,0.1999999999999999,-5.0,0.0,0.0999999999999999,0.1,0.0999999999999999,0.0,0.0,1.0,-0.5,-0.1999999999999999,-10.0,0.0,0.0,-30.0,-20.0,0.0,-3,-5,-8,-5.329999999999998,9,0,0.4700000000000002,3.5,Villa Park,D
J Moss,Sat,0.0,0,2.6000000000000014,0.0,1.5000000000000004,2.9000000000000004,-0.5,-0.1,0.7,0.7999999999999999,-0.7,-0.1999999999999999,14.0,10.0,0.1999999999999999,-0.6000000000000001,0.1999999999999999,-0.0999999999999999,8.0,3.0,0.7999999999999998,0.8999999999999999,30.0,40.0,4.0,20.0,10.0,4.0,-1,-2,1,-0.6700000000000017,-6,0,-2.55,3.5,Selhurst Park,L
A Marriner,Sat,0.0,1,1.299999999999999,0.6000000000000001,0.0,2.6,-0.4000000000000001,0.4,-0.0999999999999999,0.4,0.1,0.1,-2.0,3.0,-0.3,0.0999999999999999,0.0,0.0999999999999999,-4.0,-1.0,-0.3,-0.1,-10.0,-10.0,1.0,-10.0,10.0,3.0,-6,-5,-6,-5.670000000000002,12,1,-0.27,3.3,King Power Stadium,L
C Pawson,Sun,0.0,1,1.0,-1.3000000000000005,-0.5999999999999996,4.5,0.8999999999999999,0.0,0.0,0.0,-0.0999999999999998,0.2000000000000001,1.0,-2.0,0.1999999999999999,-0.0999999999999999,0.2,0.1999999999999999,3.0,0.0,-0.1,-0.6000000000000001,0.0,-20.0,1.0,-10.0,-20.0,1.0,-4,-2,-8,-4.670000000000002,-1,0,-1.0499999999999998,3.6,Selhurst Park,W
M Oliver,Sat,0.0,-7,-4.199999999999999,-1.5,0.4000000000000003,1.1999999999999993,0.3,0.0,-0.1,0.7,0.3999999999999999,0.0,-5.0,7.0,0.0999999999999999,-0.0999999999999999,0.5,-0.1,2.0,6.0,-0.3,0.3,0.0,10.0,0.0,-30.0,10.0,0.0,0,2,7,3.0,-7,0,-0.1499999999999999,3.3,London Stadium,D
M Atkinson,Sun,0.0,0,2.3999999999999986,3.5,2.1000000000000005,-0.1999999999999993,-0.1999999999999999,-0.1,1.0,1.1999999999999995,-0.7000000000000001,-0.7999999999999999,17.0,20.0,0.3,-0.5000000000000001,0.3,-0.5,8.0,8.0,1.1,0.9,30.0,30.0,1.0,50.0,30.0,7.0,5,6,0,3.6599999999999966,-9,0,-10.75,7.0,Anfield,W
K Friend,Sat,0.0,2,-5.300000000000001,-3.8,-2.5,5.0,0.5,0.1999999999999999,-1.6,-0.5,0.8,0.4000000000000001,-24.0,-9.0,-0.2,0.3999999999999999,0.3,0.3999999999999999,-6.0,-1.0,-1.5000000000000002,-0.4999999999999998,-60.0,-20.0,0.0,-30.0,-10.0,3.0,-5,-6,-8,-6.340000000000003,11,0,9.7,6.0,Falmer Stadium,L
M Oliver,Sun,0.0,-1,0.7000000000000011,1.2999999999999998,0.9000000000000004,-1.5999999999999996,-0.3,0.0,0.3999999999999999,0.3,0.0,0.1,4.0,2.0,0.0999999999999999,-0.2,-0.1,-0.5,3.0,4.0,0.1999999999999999,0.0,0.0,0.0,-1.0,20.0,0.0,7.0,4,3,0,2.3299999999999983,-3,0,-1.75,3.3,Stamford Bridge,D
P Tierney,Sat,1.0,0,-1.700000000000001,-1.0999999999999996,-0.7000000000000002,-3.0,0.6999999999999997,-0.1,-0.7,-0.0999999999999998,0.1,0.2000000000000001,-8.0,-3.0,-0.1999999999999999,-0.1999999999999999,0.3,-0.6,0.0,9.0,0.0999999999999999,0.2,-10.0,-10.0,0.0,30.0,40.0,1.0,2,-1,4,1.6700000000000017,-10,-1,-1.6,3.6,St. James Park,D
P Tierney,Sat,0.0,1,-1.0999999999999996,-0.4000000000000003,0.0,-1.0,-1.6,0.1,-0.2999999999999999,-0.2,-0.6,-0.4,3.0,2.0,-0.4,-0.8,-0.1999999999999999,-0.4999999999999999,4.0,3.0,0.3,0.3999999999999999,10.0,20.0,-1.0,10.0,0.0,2.0,-3,-5,-9,-5.659999999999997,7,0,2.3,3.9,Selhurst Park,D
S Attwell,Thu,0.0,1,-1.1000000000000014,-1.2000000000000002,1.6000000000000003,1.5999999999999996,0.3,-0.1,-0.4000000000000001,-0.5,0.3999999999999999,-0.3999999999999999,-8.0,-1.0,-0.0999999999999999,0.0,-0.3,-0.1,-1.0,-2.0,-0.6000000000000001,0.0,-30.0,0.0,0.0,0.0,0.0,2.0,-2,-2,-7,-3.6599999999999966,2,0,2.2,4.0,Stamford Bridge,W
M Clattenburg,Sat,0.0,-1,1.4000000000000004,2.6,0.7000000000000002,0.6999999999999993,-0.1,-0.1,1.6,2.1,0.1999999999999999,-0.7,14.0,28.0,1.0,0.0999999999999999,0.8999999999999999,-0.1999999999999999,9.0,11.0,0.8,2.2,30.0,80.0,1.0,20.0,60.0,0.0,4,4,11,6.340000000000003,-10,-1,-6.6,4.5,Goodison Park,W
A Taylor,Sun,0.0,3,-2.5,-0.1999999999999993,-1.8999999999999997,-0.5,-0.3999999999999999,0.1,0.2999999999999998,0.5999999999999999,0.0,-0.8,3.0,14.0,-0.1999999999999999,0.0,0.0,-0.3,-2.0,3.0,0.0999999999999998,0.1999999999999999,10.0,10.0,-1.0,-10.0,0.0,-3.0,-4,-5,-8,-5.659999999999997,4,0,-0.5,3.75,King Power Stadium,D
A Marriner,Wed,0.0,7,-3.200000000000001,0.2999999999999998,-1.6000000000000003,1.0,0.6000000000000001,0.2,0.0,-0.0999999999999998,0.1,-0.0999999999999998,-1.0,0.0,0.2,0.2999999999999999,0.1999999999999999,0.0999999999999999,-1.0,1.0,0.0999999999999998,0.0,0.0,-10.0,2.0,10.0,20.0,3.0,-3,0,-3,-2.0,6,0,-0.8000000000000003,3.4,St Mary's Stadium,D
P Tierney,Wed,-1.0,1,-4.699999999999999,-2.3,-2.0000000000000004,0.1999999999999993,1.2000000000000002,0.0,-1.2999999999999998,-0.9999999999999998,1.2,0.5,-25.0,-15.0,-0.8,0.0999999999999999,-0.5,-0.3,-9.0,-2.0,-1.1,-0.5,-30.0,-10.0,0.0,-50.0,-30.0,-11.0,-11,-8,-7,-8.659999999999997,12,0,10.75,6.0,St. James Park,D
M Oliver,Wed,0.0,-1,4.000000000000002,1.5999999999999996,-0.4000000000000003,2.299999999999999,-0.6000000000000001,0.0,0.3999999999999999,0.4000000000000001,-0.3,0.3,7.0,1.0,0.3,-0.5,0.1,-0.1,8.0,2.0,0.5,-0.1,20.0,-10.0,1.0,10.0,10.0,1.0,-4,-12,-1,-5.659999999999997,5,0,-1.7999999999999998,3.8,Anfield,D
M Oliver,Sat,0.0,0,-4.6,-1.1,-3.3999999999999995,2.0,0.7999999999999998,0.0,0.0,0.6000000000000001,-0.1,-0.6000000000000001,1.0,12.0,0.0999999999999999,-0.0999999999999999,0.4,0.0,2.0,4.0,-0.4,0.2999999999999999,-20.0,0.0,0.0,0.0,30.0,-1.0,1,1,-2,0.0,-4,0,-0.7000000000000002,3.2,The Hawthorns,D
C Pawson,Sat,-1.0,0,-0.4000000000000003,0.1,-1.1999999999999995,1.200000000000001,0.1999999999999999,0.1,-0.4,0.6000000000000001,0.7,0.0,-11.0,6.0,-0.4,0.5,0.0,-0.1,-9.0,1.0,-0.8,0.7000000000000001,-30.0,20.0,0.0,-20.0,30.0,-1.0,-2,0,3,0.3400000000000034,-1,0,0.1299999999999999,3.25,Goodison Park,L
L Probert,Sat,1.0,0,-1.8000000000000007,-0.2999999999999998,0.9000000000000004,0.9000000000000004,-0.4000000000000001,0.0,0.0,0.0999999999999999,1.2000000000000002,1.1,-12.0,-10.0,0.5,0.2,0.1,0.6000000000000001,3.0,-5.0,-0.6,-0.6000000000000001,-10.0,-20.0,-2.0,-40.0,-20.0,-3.0,-1,1,2,0.6599999999999966,-6,0,-0.6000000000000001,3.0,The Hawthorns,L
R Madley,Sat,0.0,0,0.4000000000000003,-1.3000000000000005,1.7000000000000002,0.6999999999999993,-0.2000000000000001,0.0,-0.7,0.5,-0.2999999999999998,-1.1,-4.0,16.0,-0.6000000000000001,0.2999999999999999,0.0,-0.3999999999999999,-9.0,4.0,-0.5,1.2000000000000002,-20.0,30.0,-2.0,-10.0,60.0,-2.0,-1,5,4,2.6700000000000017,-7,0,-3.5,3.8,St Mary's Stadium,W
